Contact ID,First Name,LastName,phoneNumber,E-Mail,created_at,courriel,email,Mail
22091ae2-8a16-4f29-ac4c-b29765e73f5b,Hélène,Imbert,3354715433825,penelope80@free.fr,2024/06/23,,,
62d2d921-d944-47fe-8a71-046db13ca8e1,Édouard,Perret,+33(0)633861367,,2024/03/22,udubois@guillot.net,,
6e16a204-8dfb-4181-96cd-7b0e45d9a499,Jean,RAYMOND,0695312178940,chauvetolivie@imbert.fr,2024/08/24,,,
5617be7b-7a0d-4ff9-a0ee-552cd86bed9a,Roland,,0238403972,,2024-10-09,,,opruvost@gmail.com
b304049e-8928-49ea-9be3-0054eef85457,Maggie,leconte,+33199678343,seguincelina@tele2.fr,15-01-2024,,,
44f3c5c9-9b01-4968-b1fd-592cfa2bc243,Alexandrie,Rousseau,+33 8 08 58 69 22,,2024/08/02,,,constance29@bouygtel.fr
4fb0297b-25a3-46bb-a3ae-26f7d7b6e3b3,Guy,Dias,+33215440967,,2022/05/24,,,cbertin@club-internet.fr
3a7ca8ae-f75e-4d0d-8ccc-b213d399b415,Roger,CORDIER,6630779975109,monique04@mendes.com,02-06-2024,,,
810755e0-7b49-4ffb-bd9a-712920657718,Laurent,lemonnier,+33 (0)3 82 92 20 92,,19-08-2023,,,juliette75@boutin.org
413290ab-ca34-456e-855d-7944a96d645f,Margaud,ROUSSET,8846519034830,,2023-07-15,renaudaimee@orange.fr,,
edd56dc6-f2bb-474c-8d6b-8d3b8b455e17,Charles,BRUNET,+33618678110,,2025/02/23,,andreeverdier@robert.com,
799204c2-1200-430a-b9b8-f0520ebd989b,Luce,BARRE,1935472863996,,2025-01-31,,tristan09@brunel.com,
932808cb-9da0-4874-8569-151964265a67,Marsye,picard,+33 4 95 72 86 93,emmanuelle55@michel.com,30-12-2024,,,
98d4f8e7-a08a-4649-a59a-431dbf8aeb85,Éléonore,guillot,0804448479,,2022/07/09,,guillaumejoseph@blot.com,
d5ef6f49-6fd9-4254-adee-4228631aae61,Élisabeth,Loiseau,+33 6 72 81 02 97,,2022/09/19,,,gaillardclaudine@delattre.com
73ac9485-c15a-496c-b22b-1938d8919234,aPtricia,,0341475376,,16-08-2023,,,arnaude48@devaux.fr
00b60e38-74d4-48ee-80c9-d17f69af3d0f,Thierry,gaillard,08 06 69 55 77,,2022/06/30,alexandria97@live.com,,
481df9d6-b8ac-424e-ac07-0dc2d127f718,Rémy,bonnin,0416275020922,,2023/09/05,clemencehoareau@orange.fr,,
ec187737-5922-4a96-b1a9-3347390c1784,Paulette,imbert,2954589385335,,26-01-2025,gregoiredias@tiscali.fr,,
527d7808-c058-427d-becb-a0a6ac2cae6a,Josette,Hamel,4973111496336,,2025-01-21,mauricemarcelle@tele2.fr,,
5436120a-530d-4200-ac8f-be55716492ba,Arthur,Munoz,4594210420841,,2024-09-26,georges51@gmail.com,,
0fc44567-bcb0-4d33-b688-9e3b7c003344,Marine,lejeune,+33569559582,,2024/11/03,,,arnaudejoseph@besson.org
6c51b015-a913-460c-a280-42baed62fc20,Luc,Martins,2351209459691,,2023/05/01,helene84@hotmail.fr,,
3d6ff039-6a8f-4f83-9a08-89a9c599ee2c,Patrick,Vallet,06 87 01 88 11,,11-02-2023,,blanchetmonique@hotmail.fr,
dd971d7e-c820-40d2-b40b-a71a03cdd7a4,Louise,Lemoine,3519788164957,gregoireparis@yahoo.fr,2024/06/02,,,
14ea22a2-0c00-407a-a989-7033c293337a,Lorraine,Daniel,+33 (0)2 18 31 37 74,,2023-01-17,,achauvet@herve.fr,
60818478-9b11-43c8-ac8c-4bf3419c0127,Élodie,LAGARDE,+33 (0)5 16 70 06 20,maurygilles@hotmail.fr,15-07-2024,,,
19d401fd-5358-4fef-a25f-d3fad0350303,Roland,HERNANDEZ,2547204744217,,2024/06/30,,,astrid57@club-internet.fr
571980f1-7fce-475f-b2cc-49e49e117949,Raymond,laine,0221391369,,2022/10/26,clairevallee@payet.fr,,
0d4d1b5d-acbf-4a99-b166-32ee0c9eb8b9,Aurélie,HUET,+33(0)274197537,,05-04-2023,jeanninetexier@pineau.net,,
1986a61a-e973-4af7-9f59-f253871be6f4,Susanne,marion,5582632189451,,06-09-2024,gabriellemathieu@tiscali.fr,,
c5abf6c4-f89c-4ea0-a06b-e806d3f4dd82,Virginie,David,+33 8 04 20 64 33,,2023-11-25,,,bazinnicole@jean.com
2ddd6fdc-a8b7-460e-90b7-6855d607bb17,Charlotte,Salmon,+33 4 32 43 08 72,,24-10-2023,stephane95@morel.com,,
d7f6d8c8-56e9-4bae-a33a-c8b163930f59,Charlotte,,+33 1 83 11 97 78,,21-04-2024,,,fontainealfred@collin.fr
ef29d131-8573-42b0-a9ec-973d98834fe2,Arthur,BERNIER,+33463725112,,2024-03-04,,,rouxhonore@brunet.net
bf74a9a9-ffc0-4f69-9ae1-40d239adb171,Dominique,Carre,+33 (0)1 50 67 48 25,,2024-03-21,,brigitteleroux@nguyen.fr,
154678e5-7b77-4189-baba-b629459598d3,Laure,BÈGUE,0125497806,lemonniermadeleine@sfr.fr,14-07-2023,,,
06d91a16-8c4d-4c5c-9676-38a76a77ef8c,Éléonore,Blanchet,+33(0)550437908,edith55@launay.org,2024-12-28,,,
ed290d99-7b30-4d8e-8d53-e991e84b7b88,Jules,Ledoux,0197850786,,2022-10-02,,bertrandthierry@wanadoo.fr,
f61a8c46-9f68-4d10-8bfa-c93aba6a78d0,Sophie,Tessier,0580867894,,2023-10-16,,,timotheelegrand@tiscali.fr
38ddcdcc-b853-4458-87d8-ca9f917b7af7,Honoré,Lacombe,04 05 32 09 36,,2022-08-18,,,guerineric@tele2.fr
f82f9674-0427-42d9-8b0a-dcaf15970500,Andrée,Diaz,+33 4 03 70 97 18,dklein@voila.fr,2024-10-29,,,
dfbc944b-37da-4a11-942a-07798f42235a,Laetitia,dupont,+33(0)110222126,valletauguste@yahoo.fr,16-08-2022,,,
e97fa32e-2297-41a9-85e3-f52441ddd517,Jeanne,Boulanger,+33 (0)4 69 34 91 06,,2022-10-05,,lesagecaroline@laposte.net,
6b3f0398-2368-457a-8471-1b28a69dfe1c,Martin,MOULIN,0559502424,,2024-12-22,,michelferreira@tele2.fr,
31ff5329-e97a-4e63-bfbe-54ac02c8de3b,Laetitia,bonnet,0448771320,juliette63@rocher.fr,28-01-2024,,,
,Luce,Lebreton,4991047164954,,2025-01-01,,louis42@gaudin.net,
e479efe5-d9e4-4318-81be-09d0538c37d8,Geneviève,cousin,+33 3 87 32 27 66,francoiselenoir@free.fr,19-03-2023,,,
74f98896-ac07-42a5-9d8c-8633e673458e,Christine,PETIT,+33 1 34 53 35 66,emmanuel11@bouvet.com,02-01-2025,,,
f0447ca9-a7d1-415a-89d9-55ef107983c6,Josette,Pascal,1587650916397,,2022/05/13,,,martinezlucy@cousin.net
56f6ee73-7573-4b6c-8fb8-3e08bf216c15,Michel,Godard,0176311431,,2023-02-02,,baronfranck@bouygtel.fr,
7d12e0d2-4af6-459b-957e-3ee9ca5dc1b5,Yves,lucas,0305847438,manonschneider@dbmail.com,17-11-2024,,,
a61ee5e5-d612-4a39-bd29-27ec90dcea84,Arthur,Mace,4042100149961,,2023/12/07,,nfischer@ifrance.com,
388bcd74-1f7d-4802-882d-d7bace8404f9,Étienne,gallet,0255395256377,,2023/11/07,,hebertadele@marin.net,
89dc3fe5-4752-4091-9226-01c2c890c3df,Pénélope,Diallo,0493589105,,2025/02/28,,,aurore27@bourdon.net
eee8480a-af1f-4cec-9a95-5c4f97c0aba4,Lucy,rodriguez,+33 4 16 12 09 92,vpaul@bouygtel.fr,16-07-2023,,,
25056cd6-2bf5-41b2-9df1-aea6534953cc,Jeannine,Delmas,6854026218060,,2024/03/03,,zmonnier@bourgeois.com,
e2ba06e6-2cce-4122-81fd-195c335d2323,Aimée,Louis,4430074577741,,2024-04-08,,cpierre@pineau.fr,
7f17820d-4130-4ea9-ba5a-5be2c363f434,,gautier,01 60 70 25 07,arnaudmargot@bouygtel.fr,11-05-2022,,,
936126f4-97a8-4c8b-8186-28731857d14b,Susan,vasseur,0001820871638,,17-09-2022,,,itexier@pasquier.com
13e3e7ce-336f-486c-bd3e-813cf2b80d17,Lucas,Perez,+33 (0)4 75 76 01 80,,08-09-2023,,,helene31@orange.fr
2c125b94-69d5-4c5f-b1bd-2abeb1777965,Élisabeth,MORIN,5118256651639,,2024-01-04,,,gerard35@roche.org
e65d9c63-0a3c-445b-9248-3540478d02a3,Renée,MARTY,+33 (0)1 74 96 87 57,paulinefrancois@francois.net,2023-08-14,,,
e5b3bb61-d3b6-445b-b56f-05d4c6cb0762,Grégoire,Bourdon,3874477134125,xweber@noos.fr,2022-12-19,,,
2ee4ab9d-82da-43fd-815b-25f2bcb00cfc,Christiane,Guyon,7744108439711,rphilippe@vincent.com,2024/02/27,,,
de1657e2-a5b5-4c21-9129-4bfb6aaf3e33,Juliette,VINCENT,01 64 65 18 47,,2022/09/16,susannejean@live.com,,
ff68d20d-7167-47b8-bbfd-4a020a11fa36,Anouk,BESSON,+33605241142,,2024/04/28,,,martinmarques@thibault.fr
c02882e9-676e-496a-9224-4439a18aa098,Daniel,Guyot,03 03 96 10 84,,,barrenicole@chartier.net,,
262ba6b9-a22c-4a65-9137-49b64c875ea5,Thierry,Andre,0389953120,zdenis@wanadoo.fr,2024/09/24,,,
a9958085-0f74-4d6a-affb-41a8461ba28e,Ntahalie,Paris,1017274821517,,09-09-2022,,,loiseauastrid@dbmail.com
6132fbac-7e1e-470c-961d-9771c9a8c424,Michelle,Bernier,5868623785771,,2025-01-03,,,chartierodette@tiscali.fr
8a5f363f-daf8-46d7-8346-a39ba89fc1da,Arnaude,Allard,+33 (0)1 02 27 96 24,,2025/04/09,,rgrenier@sfr.fr,
38f5bd6c-1c93-4e71-8159-5dc3e93874b6,Gilles,GÉRARD,+33509246430,,2022-12-29,,,celine50@sanchez.com
414c1e07-24fd-4a75-8c88-6db10f94a587,Thomas,Laine,0303828071,,2024-11-03,frederic79@orange.fr,,
593d5d84-60ff-4410-bf74-1e8de93a9be5,Jules,Bernier,0681738681,,2024-05-04,,,xaviermorel@bousquet.net
0e7be49b-e5f4-43fa-9692-be3d88dbf060,Catherine,Antoine,08 03 52 19 98,,2024/03/08,,,
8e5cdbc2-fbe2-4105-8797-732426c3d660,Marine,georges,0324261033,,18-07-2024,,ameliemarty@yahoo.fr,
ad4920e3-edc2-46a9-8d81-6e8123ce9ae9,Maryes,Ribeiro,0191986613,,06-04-2025,,,edith00@gay.com
2431d996-2923-453c-a645-8e7024759e9e,Marthe,GILBERT,3597543453649,,04-09-2023,,rchauveau@hotmail.fr,
1203f15e-df6c-4e6f-a411-1f4a8406562d,Honoré,samson,5076976938051,,12-10-2023,ale-goff@laurent.com,,
9062e170-66eb-4360-b27d-0901e8f19edb,Joséphine,Philippe,4556523221489,,2024/10/17,dupuisfrancoise@prevost.fr,,
8b93e3cb-21e0-4116-9060-558946804b6a,Brigitte,PAUL,+33406993821,corinneverdier@orange.fr,2022/05/01,,,
45b81441-4596-4eee-b928-9cda8c4513c4,Alexandre,VALENTIN,5608319126048,,2024/06/03,,tbenard@muller.com,
dc18e679-5ffe-480c-a0dd-3770650d310d,Alexandria,Lesage,+33 (0)3 54 87 48 70,,05-04-2025,,,antoine59@gros.fr
e8119ab9-6c2e-4e0b-b4a0-2c1f235992b8,Sabine,MAILLARD,0421960910,salmonpauline@club-internet.fr,2023/02/04,,,
03581581-cb99-44ec-84ac-81f5ebdee85c,Marc,Ruiz,0132111902,,27-06-2024,susannepierre@free.fr,,
fccb4080-8b22-46ab-af41-c896388b0898,Marie,letellier,+33(0)805750154,ggimenez@gmail.com,2024/05/05,,,
4a5dd8e8-5cae-4ec9-8da4-11b6894cdc78,Sabine,Bouvier,05 94 91 48 81,philippinecouturier@ifrance.com,27-03-2023,,,
8c757197-2900-4b65-a2f1-6201628a972e,Diane,Rey,2344238162266,,2025/02/06,,,micheledaniel@gmail.com
1c38eacc-bf48-4f64-8e6b-895ee38e039d,Christine,Ledoux,5611702784734,bourdonmarthe@noos.fr,01-09-2024,,,
925d6178-96fb-42ee-bc2f-d567707530a6,Suznane,Lefèvre,0629617565,,01-06-2023,guilloupatrick@club-internet.fr,,
4de5b54f-1e07-4f5a-a8fd-c6739b59c5b6,Thibault,germain,5192415286348,,2022-09-16,,clemencelagarde@colin.com,
7b5f4478-5fd4-4953-92e7-8e691c7c921b,Lucy,Henry,1573376840913,,19-09-2022,francois49@live.com,,
d2bbf032-05f0-4d74-a2a7-eeada6f2a3a9,Jeannine,Texier,+33(0)468482723,ydurand@ramos.fr,2023-06-21,,,
d52d884c-38d3-4d5e-bf09-f6a9c83c29de,Aurélie,RAYMOND,0150300604,,2022/12/02,charlesveronique@sfr.fr,,
0f2a1e81-6bba-4d3e-a523-17134bc53a3d,Luce,Gillet,5226549305397,,21-05-2023,,,bourdongabrielle@barbier.fr
34221ec3-427f-4119-8549-395130788a3b,Agnès,Pinto,+33 (0)1 51 43 16 41,,2023-06-26,,,henriette45@meyer.fr
2aeb3d80-1409-4586-80d5-2f8cbc35a5d9,Gilbert,Techer,08 05 29 49 77,,09-01-2025,,,mauriceweiss@hamon.net
2c41d15b-56f1-48ee-816b-06ffee9576b8,Christophe,Benard,7498839683825,,22-05-2022,,,rpierre@gillet.fr
22eafee9-3976-4cd1-8314-09a698a7e50e,Laurent,Brunet,+33139551216,,2024/01/15,,,eugene42@free.fr
3218dc74-2faa-4f64-8c6b-5cb589675131,Jérôme,munoz,1504519678778,yvesmonnier@bouygtel.fr,2024-01-23,,,
059b51a2-48c0-4edf-adf3-e9c2546953f0,Margaret,Guillon,0587626023,,2024-11-06,loiseaujuliette@gregoire.com,,
e9ade501-d91c-4445-be93-9dd51cf2b75b,Victor,Dijoux,8191948746123,,2023-03-03,catherinelacroix@dbmail.com,,
670f08e3-ef54-4fd0-9d17-797dc97cd8e5,Nath,Marchal,+33(0)365149473,,21-10-2023,,,edouardmoreau@dbmail.com
bde5bed2-2ac4-4aa7-955b-2fd2c4e66d09,Eugène,Roy,0889586979358,,12-01-2025,blambert@laposte.net,,
2bf86bcc-2ec0-4323-a396-4cc91279491b,Suzanne,BOUCHET,5141405085013,,2025/03/25,udufour@bouygtel.fr,,
1a23a319-8c86-4ece-a5c3-a06d8c4f3e95,Jacques,Brunet,0527682091,,2022-12-23,,hperrier@bouygtel.fr,
8808c6a5-006f-4fa8-b955-479e993b17b4,Amélie,Roux,+33 (0)2 97 02 09 79,,2023-10-08,,chantalledoux@tiscali.fr,
3a0fb9af-80ce-4b87-aa20-d7f89847e328,Juliette,Charpentier,0441331151,,2023-02-20,guypasquier@noos.fr,,
a38fbf2a-c13e-428e-83d9-855e2f0a4f92,,Lecomte,9131565366713,,2024-10-30,,marianne34@pages.com,
fade9c52-42e3-4199-8ee4-498827d30b16,Céline,GAUDIN,5833521970640,,25-11-2022,,sauvagexavier@gautier.net,
7b26d2df-c48e-4fae-b1c3-380aa5db06b7,Juliette,lesage,08 00 34 91 41,,2024-10-31,,amelie72@ifrance.com,
f984166a-1f88-4e0b-b36c-f0186c26f915,Arnaude,rousset,1702671996149,emiliecarre@blot.com,2023/12/29,,,
6c6e6f35-0b14-4119-a290-5621cbfeba5f,Hélène,Garcia,1410966159293,,08-08-2022,,,fischerpenelope@renault.fr
114f7af8-5bff-426b-acfd-b0c89e068ae3,Franck,ROCHER,,lorrainesalmon@ledoux.fr,03-05-2023,,,
d1efbdbc-27bc-4f84-a726-a229e5fcf22f,Alphonse,WEBER,0148657430,,2022/11/25,,,margaret84@coste.fr
de35d027-0d84-411b-96fa-f342f5a060d6,Roland,Carre,+33803050749,brigittepereira@masse.com,2022/11/26,,,
28a2ea33-ed5c-4bbd-a932-45bb79d015d2,Jérôme,legros,0800574103,,2024/07/27,,,gerard52@live.com
19339e61-d6cc-4fc7-9eeb-3364af6592ca,Françoise,Tessier,+33(0)310291585,,2022/11/10,vincentetienne@jacob.com,,
e567e354-8757-47c9-b691-e40a2e19418f,Luce,berthelot,+33 4 53 59 68 28,,2022-09-05,xblanchet@tele2.fr,,
4626d0b5-055a-410e-bbeb-9c2ebceb4bc1,Patricia,COLLET,+33(0)801482414,,2022/12/03,,,dduhamel@club-internet.fr
63188695-0110-4b90-ba09-8ef1120e96ae,Martine,Gautier,0496349001,,2024/01/22,uberthelot@bouygtel.fr,,
38f1c43d-ca77-4a53-953b-acff2bcf26e5,Renée,masse,8181869692344,,29-05-2022,,manonantoine@laposte.net,
c02cf697-ec33-4677-b838-9e91ba057936,aMrcelle,Roux,+33 (0)4 60 49 41 72,xfournier@live.com,2025/04/01,,,
91d6710d-5e02-43ce-83e4-5ead3117683b,uAdrey,Marin,6566671571112,,2024/04/03,xvidal@dos.fr,,
,Marie,Bernard,02 15 03 35 98,,2022-05-01,matthieuguillon@petit.org,,
31622809-6412-44ef-856f-99c201c6a04b,Anastasie,texier,+33 (0)3 37 65 84 90,blondelpaulette@lecoq.org,2024/07/21,,,
18a668a0-43c8-404d-a2f3-b6b3abeef75a,aMrie,dos santos,+33(0)654897881,,2022/06/13,victoire27@tiscali.fr,,
4743eace-ebc3-4609-b030-5c140feeb142,Virginie,auger,+33(0)113919387,,2023/03/14,,,jean01@baron.org
f6d59f9e-3fbe-4437-a723-d17fcdb11f04,Patricai,Colin,+33(0)134544684,,2024/09/08,,,valentintristan@brunel.fr
220bf1d1-65d8-4c24-b170-364d7b8104c5,Daniel,Boyer,+33(0)801035625,,2023/11/21,edithmichel@de.fr,,
077c2505-75a0-49a7-b1a2-65a952073649,Georges,Vallet,0458928390,,27-04-2022,zneveu@chartier.com,,
ba68d886-8ce1-4d40-b8f9-08e5821f6689,Auguste,Coulon,+33(0)804842689,christelle46@live.com,20-07-2024,,,
7b04dd4d-7788-4fc8-8cff-1e201623c2f0,Éléonore,Carlier,0578564519,,15-02-2025,lorraine14@vaillant.fr,,
6747d5ce-4bc8-4991-b7c8-9df088f4f9d0,Jérôme,MEUNIER,0174205057,,22-07-2024,,qlacroix@remy.com,
6a2f3280-9d34-445f-bca7-4505911176bd,Célina,Da Silva,01 51 53 12 14,alexandrie22@le.com,2022-11-13,,,
b845e0b7-0828-41db-8d2e-ce1d84d2b8c4,Paulette,JOUBERT,3516832022711,,2023-10-30,,,utorres@dbmail.com
74020283-c817-4db1-bb01-ccbc93df7cc8,Thomas,GROS,3218366949835,,2025/01/19,,,aurelie27@yahoo.fr
90f27f1b-ec08-4346-882b-c051e54d1d36,Jeanne,lenoir,+33 4 70 24 46 98,,2023/12/14,reneroyer@club-internet.fr,,
08345771-4765-456e-8276-fc9e621ec44e,Victor,charpentier,7493909811220,,2024-08-01,vlaroche@rolland.com,,
3b61260f-fc00-4a3c-b7e0-829623ec8054,Émilei,Dupré,2607347843267,,2023/04/21,patrick76@tiscali.fr,,
7a28db4c-055d-4829-b4bc-9616b0775ea8,Émilie,MATHIEU,0658898392,,14-04-2024,rodriguezphilippine@dbmail.com,,
99f47d17-513a-4071-8bb1-4b83cde85a6b,Monique,Gilbert,5475971131568,,21-09-2022,,,
07f05380-8c1f-4cfb-9779-c984f452cd91,Claudine,Menard,+33310238728,,19-09-2024,xgallet@club-internet.fr,,
2dc49d4b-23d7-4414-9f3c-6cff899efeeb,Gilbert,lefèvre,9643356239502,gillesbouvet@free.fr,2022/06/24,,,
6b30dd55-6465-4b74-8a61-23920b42506b,Tristan,Boyer,+33 8 09 56 08 98,,2024-04-10,,,celina60@free.fr
a8febf18-eeaf-4ad7-a2ae-b199c5f3aed2,Nath,MENDÈS,0632705241694,,2023/01/02,,hbonneau@bouygtel.fr,
545a4758-44c1-407f-bc3d-65c2b87e5b4a,Benjamin,Ferreira,0483376223,,2023-11-14,,georges77@ifrance.com,
f6bada63-638f-475c-acd3-3927a463adb6,Maurice,fernandez,9118624793933,,21-01-2025,,luce58@gmail.com,
ad237dc1-e7e4-4cb0-bcec-3641b704552a,Théophile,nicolas,+33 (0)1 87 57 57 51,,05-01-2024,laetitiajean@free.fr,,
7b01cb5b-a5e4-40e9-a5b4-70752a3f4d72,Chantal,BOUVIER,0106536054971,,30-07-2023,gaymarine@voila.fr,,
32bd28e1-fd17-41d9-b924-7256525fe231,Marie,Hoareau,+33 (0)8 08 69 60 95,charlesines@charrier.fr,2024/10/04,,,
b53d591a-b3ed-4cb9-a9f3-14090f1ea324,Françoise,diallo,4549642206992,anne34@club-internet.fr,03-12-2024,,,
73b0e41e-7db7-4527-b965-4786e60ae5d4,Margot,Gauthier,+33428181671,,2023-03-25,jeanroland@roger.fr,,
e5b17a13-d22a-4cdd-ba05-260f17f9a03e,Paul,pires,8480000013302,,2024/05/22,,monniermargaud@blin.fr,
1e6320b6-b008-474e-bed7-3738bdfc48b5,Josette,gonzalez,8468915833659,mauricebarbe@vallet.fr,2022/10/25,,,
99b7f476-51db-40b1-b418-70eaa9e23756,Célina,,06 89 68 12 66,,14-05-2022,sbenoit@wanadoo.fr,,
be6ee782-00c5-459c-a713-5975d711ca4a,Noémi,Faivre,0157073854,,15-11-2022,,edouardjacques@sfr.fr,
af5b681b-303c-435a-a09d-1b406adcd0b2,Margaud,DELAHAYE,+33 (0)4 33 05 87 89,,,,,nicole43@cousin.com
44185b57-2db2-4329-b484-f957f6c56e9f,Alain,BODIN,08 04 70 84 86,,16-07-2022,,,gabriellechartier@tiscali.fr
1ac9571f-3e06-4f5d-942a-42bb2c2740dc,,Guillon,+33 (0)5 32 15 66 70,,2023/08/18,bouvierarthur@sfr.fr,,
61c0b62b-3247-46fc-b0b4-821b0604844f,Luc,REY,01 11 73 41 74,,13-07-2022,,,danielle65@voila.fr
465322c7-6ee6-4b65-afbe-b0f58c2cb7a5,Pénélope,GUILLON,04 44 35 25 01,,17-10-2023,martin50@laroche.net,,
cd03cc95-936b-46fe-9917-244e8f98249c,Hugues,JOURDAN,6513271004991,,15-09-2024,,benoit91@lecomte.net,
1dae1e4f-5d32-48f9-84ac-435a2b829c75,Arnaued,TEIXEIRA,5711924912830,,2022-05-01,,zlebreton@normand.fr,
4436a379-1a80-444e-80f1-8e4e93132cf1,Stéphanie,cohen,08 09 11 72 92,,2024-08-22,boulayvictoire@noos.fr,,
6ecbc053-db27-4a9b-a8a1-b39240903884,Luc,Sauvage,6821636297038,vblanchet@leroux.org,2022/09/28,,,
3f293e0c-943b-4745-ad35-3a8c3788881c,Louise,RODRIGUEZ,0252878475,,2023/06/25,,victoire48@orange.fr,
718c1475-72d7-4571-952e-bb12a8cd021a,Gérard,POIRIER,0801995508,,13-05-2023,,sgaillard@wanadoo.fr,
